Cruise,Station,Year,Month,Day,Longitude,Latitude,Depth,Temperature,Salinity,Nitrate
AN_1304,101,2013,8,15,282.61,76.387,20,2.5477,32.232,0.15
AN_1304,101,2013,8,15,282.61,76.387,30,1.7116,32.3219,0.27
AN_1304,101,2013,8,15,282.61,76.387,40,1.1907,32.3607,0.72
AN_1304,101,2013,8,15,282.61,76.387,50,-0.1112,32.498,2.8
AN_1304,101,2013,8,15,282.61,76.387,60,-0.5903,32.6016,5.3
AN_1304,101,2013,8,15,282.61,76.387,70,-1.0844,32.7453,7.17
AN_1304,101,2013,8,15,282.61,76.387,80,-1.2319,32.8576,7.96
AN_1304,101,2013,8,15,282.61,76.387,100,-1.4588,33.0344,8.68
AN_1304,101,2013,8,15,282.61,76.387,124,-1.4092,33.1702,9.35
AN_1304,101,2013,8,15,282.61,76.387,150,-1.0154,33.3702,9.98
AN_1304,101,2013,8,15,282.61,76.387,174,-0.8012,33.594,10.98
AN_1304,101,2013,8,15,282.61,76.387,200,-0.3609,33.7571,12.14
AN_1304,101,2013,8,15,282.61,76.387,249,0.2152,34.0012,13.58
AN_1304,101,2013,8,15,282.61,76.387,336,0.2375,34.0906,14.04
AN_1304,103,2013,8,16,283.424,76.353,3,2.2219,32.2295,0.16
AN_1304,103,2013,8,16,283.424,76.353,10,2.2159,32.2293,0.16
AN_1304,103,2013,8,16,283.424,76.353,21,2.1451,32.2341,0.61
AN_1304,103,2013,8,16,283.424,76.353,30,-0.0048,32.5388,1.79
AN_1304,103,2013,8,16,283.424,76.353,40,-0.822,32.6438,5.78
AN_1304,103,2013,8,16,283.424,76.353,50,-1.2128,32.8203,7.78
AN_1304,103,2013,8,16,283.424,76.353,60,-1.201,32.9372,8.39
AN_1304,103,2013,8,16,283.424,76.353,70,-1.2641,32.9676,8.48
AN_1304,103,2013,8,16,283.424,76.353,80,-1.3056,33.032,8.82
AN_1304,103,2013,8,16,283.424,76.353,100,-1.2641,33.2372,9.61
AN_1304,103,2013,8,16,283.424,76.353,125,-0.9656,33.4779,9.8
AN_1304,103,2013,8,16,283.424,76.353,140,-0.6181,33.6113,10.7
AN_1304,105,2013,8,16,284.247,76.318,3,2.4782,32.0421,0.15
AN_1304,105,2013,8,16,284.247,76.318,10,2.4807,32.0421,0.13
AN_1304,105,2013,8,16,284.247,76.318,20,2.4439,32.039,0.12
AN_1304,105,2013,8,16,284.247,76.318,30,0.4877,32.3812,1.09
AN_1304,105,2013,8,16,284.247,76.318,40,-0.601,32.4466,5.46
AN_1304,105,2013,8,16,284.247,76.318,50,-0.9368,32.5955,7.87
AN_1304,105,2013,8,16,284.247,76.318,59,-1.0403,32.7553,7.97
AN_1304,105,2013,8,16,284.247,76.318,70,-1.137,32.8392,9.05
AN_1304,105,2013,8,16,284.247,76.318,80,-1.278,32.9714,9.49
AN_1304,105,2013,8,16,284.247,76.318,100,-1.4315,33.1303,9.64
AN_1304,105,2013,8,16,284.247,76.318,125,-1.3503,33.2827,9.98
AN_1304,105,2013,8,16,284.247,76.318,150,-1.1174,33.435,10.64
AN_1304,105,2013,8,16,284.247,76.318,175,-0.8142,33.5725,10.87
AN_1304,105,2013,8,16,284.247,76.318,199,0.2626,33.7781,12.28
AN_1304,105,2013,8,16,284.247,76.318,250,-0.0555,33.9273,13.52
AN_1304,105,2013,8,16,284.247,76.318,300,0.1074,34.1524,13.68
AN_1304,105,2013,8,16,284.247,76.318,321,0.0888,34.1984,13.66
AN_1304,107,2013,8,16,285.011,76.281,5,2.6228,31.8796,0.15
AN_1304,107,2013,8,16,285.011,76.281,11,2.5628,31.8824,0.23
AN_1304,107,2013,8,16,285.011,76.281,20,0.0391,32.3733,2.26
AN_1304,107,2013,8,16,285.011,76.281,30,-0.79990000000000006,32.609,5.67
